20191002 155600;1.095740;1.095800;1.095740;1.095790;0
20191002 155700;1.095790;1.095890;1.095720;1.095890;0
20191002 155800;1.095900;1.096090;1.095890;1.096070;0
20191002 155900;1.096060;1.096180;1.096050;1.096130;0
20191002 160000;1.096130;1.096190;1.096000;1.096170;0
20191002 160100;1.096180;1.096300;1.096100;1.096290;0
20191002 160200;1.096280;1.096350;1.096060;1.096060;0
20191002 160300;1.096050;1.096050;1.095860;1.095940;0
20191002 160400;1.095940;1.095990;1.095940;1.095980;0
20191002 160500;1.095980;1.095990;1.095850;1.095870;0
20191002 160600;1.095880;1.095890;1.095840;1.095840;0
20191002 160700;1.095850;1.095940;1.095840;1.095890;0
20191002 160800;1.095890;1.095910;1.095890;1.095900;0
20191002 160900;1.095890;1.095910;1.095830;1.095850;0
20191002 161000;1.095860;1.095900;1.095860;1.095900;0
20191002 161100;1.095890;1.095900;1.095890;1.095890;0
20191002 161200;1.095890;1.095980;1.095880;1.095980;0
20191002 161300;1.096000;1.096030;1.095940;1.095940;0
20191002 161400;1.095940;1.095940;1.095890;1.095890;0
20191002 161500;1.095900;1.095910;1.095840;1.095900;0
20191002 161600;1.095910;1.095910;1.095880;1.095890;0
20191002 161700;1.095900;1.095900;1.095860;1.095860;0
20191002 161800;1.095870;1.095900;1.095860;1.095890;0
20191002 161900;1.095880;1.095910;1.095880;1.095900;0
20191002 162000;1.095910;1.096000;1.095900;1.096000;0
20191002 162100;1.096000;1.096010;1.095990;1.096000;0
20191002 162200;1.096000;1.096010;1.095990;1.095990;0
20191002 162300;1.095990;1.096010;1.095950;1.096000;0
20191002 162400;1.096000;1.096000;1.095950;1.095960;0
20191002 162500;1.095960;1.096030;1.095940;1.095960;0
20191002 162600;1.095960;1.096000;1.095950;1.095990;0
20191002 162700;1.095990;1.095990;1.095920;1.095940;0
20191002 162800;1.095940;1.096020;1.095920;1.096000;0
20191002 162900;1.096010;1.096040;1.095960;1.095980;0
20191002 163000;1.095960;1.095960;1.095800;1.095810;0
20191002 163100;1.095810;1.095860;1.095800;1.095850;0
20191002 163200;1.095820;1.095860;1.095780;1.095850;0
20191002 163300;1.095850;1.095870;1.095810;1.095870;0
20191002 163400;1.095860;1.095870;1.095840;1.095850;0
20191002 163500;1.095850;1.095900;1.095800;1.095840;0
20191002 163600;1.095840;1.095850;1.095830;1.095840;0
20191002 163700;1.095840;1.095890;1.095830;1.095890;0
20191002 163800;1.095890;1.095920;1.095890;1.095890;0
20191002 163900;1.095890;1.095900;1.095840;1.095840;0
20191002 164000;1.095840;1.095840;1.095810;1.095830;0
20191002 164100;1.095840;1.095850;1.095780;1.095780;0
20191002 164200;1.095790;1.095800;1.095790;1.095790;0
20191002 164300;1.095790;1.095840;1.095790;1.095840;0
20191002 164400;1.095850;1.095850;1.095840;1.095840;0
20191002 164500;1.095840;1.095880;1.095810;1.095880;0
20191002 164600;1.095870;1.095970;1.095860;1.095920;0
20191002 164700;1.095910;1.095940;1.095880;1.095880;0
20191002 164800;1.095880;1.095880;1.095780;1.095790;0
20191002 164900;1.095800;1.095820;1.095780;1.095790;0
20191002 165000;1.095780;1.095830;1.095780;1.095830;0
20191002 165100;1.095850;1.095850;1.095790;1.095800;0
20191002 165200;1.095790;1.095800;1.095730;1.095790;0
20191002 165300;1.095780;1.095840;1.095780;1.095840;0
20191002 165400;1.095840;1.095840;1.095790;1.095790;0
20191002 165500;1.095790;1.095840;1.095760;1.095790;0
20191002 165600;1.095800;1.095870;1.095790;1.095840;0
20191002 165700;1.095890;1.095910;1.095890;1.095890;0
20191002 165800;1.095890;1.095920;1.095890;1.095900;0
20191002 165900;1.095920;1.095930;1.095880;1.095900;0
20191002 170000;1.095840;1.096040;1.095840;1.096030;0
20191002 170100;1.096040;1.096040;1.096030;1.096040;0
20191002 170200;1.096040;1.096040;1.096030;1.096030;0
20191002 170300;1.096040;1.096150;1.096010;1.096110;0
20191002 170400;1.096110;1.096210;1.096090;1.096190;0
20191002 170500;1.096190;1.096220;1.096190;1.096210;0
20191002 170600;1.096210;1.096210;1.096180;1.096190;0
20191002 170700;1.096210;1.096220;1.096170;1.096190;0
20191002 170800;1.096210;1.096220;1.096090;1.096090;0
20191002 170900;1.096090;1.096090;1.096090;1.096090;0
20191002 171000;1.096100;1.096100;1.096090;1.096100;0
20191002 171100;1.096100;1.096100;1.096090;1.096090;0
20191002 171200;1.096090;1.096090;1.096000;1.096010;0
20191002 171300;1.096020;1.096020;1.096010;1.096010;0
20191002 171400;1.096010;1.096030;1.096000;1.096030;0
20191002 171500;1.096030;1.096030;1.096010;1.096010;0
20191002 171600;1.096010;1.096030;1.096010;1.096020;0
20191002 171700;1.096030;1.096030;1.096020;1.096030;0
20191002 171800;1.096030;1.096050;1.096020;1.096020;0
20191002 171900;1.096020;1.096100;1.096020;1.096050;0
20191002 172000;1.096040;1.096050;1.096030;1.096040;0
20191002 172100;1.096030;1.096100;1.096020;1.096100;0
20191002 172200;1.096110;1.096110;1.096020;1.096030;0
20191002 172300;1.096030;1.096120;1.096010;1.096030;0
20191002 172400;1.096050;1.096070;1.096030;1.096060;0
20191002 172500;1.096020;1.096050;1.096020;1.096050;0
20191002 172600;1.096050;1.096050;1.096030;1.096030;0
20191002 172700;1.096020;1.096060;1.096020;1.096060;0
20191002 172800;1.096040;1.096040;1.096040;1.096040;0
20191002 172900;1.096010;1.096040;1.096010;1.096020;0
20191002 173000;1.096040;1.096060;1.096040;1.096040;0
20191002 173100;1.096030;1.096030;1.096030;1.096030;0
20191002 173200;1.096040;1.096040;1.096030;1.096030;0
20191002 173300;1.096040;1.096050;1.096040;1.096050;0
20191002 173400;1.096050;1.096050;1.096030;1.096050;0
20191002 173500;1.096080;1.096080;1.096050;1.096050;0
20191002 173600;1.096040;1.096040;1.096040;1.096040;0
20191002 173700;1.096040;1.096040;1.096030;1.096040;0
20191002 173800;1.096030;1.096050;1.096030;1.096040;0
20191002 173900;1.096030;1.096030;1.096030;1.096030;0
20191002 174000;1.096040;1.096040;1.096030;1.096030;0
20191002 174100;1.096030;1.096090;1.096030;1.096090;0
20191002 174200;1.096080;1.096100;1.096080;1.096100;0
20191002 174300;1.096100;1.096100;1.096090;1.096090;0
20191002 174400;1.096100;1.096100;1.096090;1.096090;0
20191002 174600;1.096090;1.096100;1.096090;1.096100;0
20191002 174700;1.096090;1.096090;1.096090;1.096090;0
20191002 174800;1.096100;1.096100;1.096060;1.096080;0
20191002 174900;1.096070;1.096100;1.096070;1.096100;0
20191002 175000;1.096100;1.096100;1.096100;1.096100;0
20191002 175100;1.096100;1.096110;1.096100;1.096100;0
20191002 175200;1.096100;1.096120;1.096100;1.096120;0
20191002 175300;1.096110;1.096110;1.096010;1.096010;0
20191002 175400;1.096030;1.096050;1.096020;1.096050;0
20191002 175500;1.096030;1.096040;1.096030;1.096030;0
20191002 175600;1.096040;1.096060;1.096030;1.096050;0
20191002 175700;1.096050;1.096050;1.096020;1.096030;0
20191002 175800;1.096030;1.096060;1.096030;1.096060;0
20191002 175900;1.096070;1.096070;1.096050;1.096060;0
20191002 180000;1.096050;1.096070;1.096030;1.096060;0
20191002 180100;1.096080;1.096100;1.096040;1.096080;0
20191002 180200;1.096080;1.096090;1.096080;1.096080;0
20191002 180300;1.096080;1.096080;1.096070;1.096070;0
20191002 180400;1.096070;1.096090;1.096060;1.096090;0
20191002 180500;1.096080;1.096090;1.096030;1.096030;0
20191002 180600;1.096030;1.096040;1.095970;1.096000;0
20191002 180700;1.095990;1.096000;1.095990;1.096000;0
20191002 180800;1.096000;1.096010;1.095980;1.095980;0
20191002 180900;1.095990;1.095990;1.095970;1.095980;0
20191002 181000;1.095980;1.095990;1.095950;1.095950;0
20191002 181100;1.095960;1.095980;1.095950;1.095950;0
20191002 181200;1.095950;1.095960;1.095910;1.095910;0
20191002 181300;1.095920;1.096010;1.095900;1.096000;0
20191002 181400;1.096000;1.096010;1.096000;1.096000;0
20191002 181500;1.096000;1.096010;1.095950;1.095960;0
20191002 181600;1.095970;1.095970;1.095950;1.095960;0
20191002 181700;1.095970;1.095970;1.095950;1.095970;0
20191002 181800;1.095970;1.095980;1.095960;1.095970;0
20191002 181900;1.095960;1.095980;1.095960;1.095960;0
20191002 182000;1.095970;1.095980;1.095970;1.095980;0
20191002 182100;1.095980;1.095980;1.095960;1.095970;0
20191002 182200;1.095970;1.095970;1.095970;1.095970;0
20191002 182300;1.095970;1.095970;1.095970;1.095970;0
20191002 182400;1.095960;1.095990;1.095960;1.095980;0
20191002 182500;1.095970;1.095990;1.095970;1.095980;0
20191002 182600;1.095980;1.096010;1.095970;1.096000;0
20191002 182700;1.096000;1.096020;1.096000;1.096000;0
20191002 182800;1.096000;1.096020;1.096000;1.096010;0
20191002 182900;1.096000;1.096040;1.096000;1.096020;0
20191002 183000;1.096030;1.096060;1.096020;1.096030;0
20191002 183100;1.096040;1.096040;1.096000;1.096010;0
20191002 183200;1.096010;1.096020;1.095990;1.096010;0
20191002 183300;1.096020;1.096050;1.096020;1.096030;0
20191002 183400;1.096030;1.096040;1.095990;1.096000;0
20191002 183500;1.096000;1.096000;1.095990;1.095990;0
20191002 183600;1.096040;1.096040;1.096020;1.096020;0
20191002 183700;1.096020;1.096030;1.095980;1.096010;0
20191002 183800;1.096020;1.096040;1.096020;1.096030;0
20191002 183900;1.096020;1.096020;1.096010;1.096020;0
20191002 184000;1.096020;1.096040;1.096010;1.096040;0
20191002 184100;1.096000;1.096010;1.095960;1.095960;0
20191002 184200;1.095980;1.095990;1.095960;1.095960;0
20191002 184300;1.095960;1.095960;1.095950;1.095960;0
20191002 184400;1.095960;1.095960;1.095960;1.095960;0
20191002 184500;1.095960;1.095960;1.095910;1.095920;0
20191002 184600;1.095910;1.095960;1.095910;1.095950;0
20191002 184700;1.095930;1.095970;1.095930;1.095960;0
20191002 184800;1.095950;1.095960;1.095930;1.095960;0
20191002 184900;1.095950;1.095990;1.095950;1.095960;0
20191002 185000;1.095970;1.095980;1.095960;1.095970;0
20191002 185100;1.095980;1.095990;1.095970;1.095990;0
20191002 185200;1.095990;1.095990;1.095970;1.095970;0
20191002 185300;1.095970;1.095970;1.095970;1.095970;0
20191002 185400;1.095960;1.095970;1.095960;1.095970;0
20191002 185500;1.095960;1.095980;1.095950;1.095970;0
20191002 185600;1.095980;1.095980;1.095950;1.095960;0
20191002 185700;1.095960;1.095960;1.095930;1.095930;0
20191002 185800;1.095930;1.095930;1.095920;1.095930;0
20191002 185900;1.095920;1.095930;1.095920;1.095920;0
20191002 190000;1.095950;1.095970;1.095940;1.095950;0
20191002 190100;1.095950;1.095960;1.095940;1.095940;0
20191002 190200;1.095950;1.095970;1.095940;1.095970;0
20191002 190300;1.095960;1.095980;1.095960;1.095980;0
20191002 190400;1.095970;1.095970;1.095960;1.095970;0
20191002 190500;1.095960;1.095970;1.095940;1.095960;0
20191002 190600;1.095960;1.095970;1.095940;1.095970;0
20191002 190700;1.095960;1.095980;1.095930;1.095930;0
20191002 190800;1.095940;1.095970;1.095940;1.095950;0
20191002 190900;1.095950;1.095960;1.095940;1.095950;0
20191002 191000;1.095950;1.095950;1.095930;1.095940;0
20191002 191100;1.095930;1.095950;1.095910;1.095930;0
20191002 191200;1.095940;1.095940;1.095930;1.095930;0
20191002 191300;1.095940;1.095970;1.095910;1.095970;0
20191002 191400;1.095980;1.096030;1.095970;1.095980;0
20191002 191500;1.096000;1.096010;1.095940;1.095950;0
20191002 191600;1.095940;1.095960;1.095940;1.095950;0
20191002 191700;1.095960;1.095970;1.095950;1.095960;0
20191002 191800;1.095950;1.095960;1.095940;1.095960;0
20191002 191900;1.095960;1.095960;1.095940;1.095940;0
20191002 192000;1.095950;1.095960;1.095920;1.095960;0
20191002 192100;1.095950;1.095960;1.095940;1.095940;0
20191002 192200;1.095950;1.095960;1.095930;1.095960;0
20191002 192300;1.095970;1.095980;1.095950;1.095950;0
20191002 192400;1.095950;1.095960;1.095900;1.095960;0
20191002 192500;1.095960;1.095960;1.095900;1.095910;0
20191002 192600;1.095910;1.095910;1.095870;1.095900;0
20191002 192700;1.095900;1.095900;1.095880;1.095890;0
20191002 192800;1.095890;1.095900;1.095880;1.095880;0
20191002 192900;1.095880;1.095900;1.095850;1.095900;0
20191002 193000;1.095890;1.095930;1.095870;1.095930;0
20191002 193100;1.095930;1.095990;1.095900;1.095990;0
20191002 193200;1.095980;1.095990;1.095900;1.095910;0
20191002 193300;1.095900;1.095980;1.095900;1.095970;0
20191002 193400;1.095970;1.095990;1.095950;1.095980;0
20191002 193500;1.095970;1.095980;1.095920;1.095940;0
20191002 193700;1.095950;1.095950;1.095930;1.095940;0
20191002 193800;1.095940;1.095940;1.095940;1.095940;0
20191002 193900;1.095930;1.095940;1.095930;1.095930;0
20191002 194000;1.095940;1.095950;1.095930;1.095950;0
20191002 194100;1.095950;1.095990;1.095950;1.095970;0
20191002 194200;1.095970;1.095990;1.095960;1.095970;0
20191002 194300;1.095970;1.095990;1.095960;1.095970;0
20191002 194400;1.095990;1.095990;1.095980;1.095990;0
20191002 194500;1.096000;1.096010;1.095980;1.096000;0
20191002 194600;1.096010;1.096020;1.095990;1.095990;0
20191002 194700;1.096000;1.096020;1.095990;1.096000;0
20191002 194800;1.095990;1.096040;1.095990;1.096040;0
20191002 194900;1.096030;1.096040;1.096010;1.096030;0
20191002 195000;1.096040;1.096040;1.096030;1.096040;0
20191002 195100;1.096040;1.096040;1.096000;1.096000;0
20191002 195200;1.096010;1.096040;1.096010;1.096030;0
20191002 195300;1.096020;1.096050;1.096020;1.096020;0
20191002 195400;1.096020;1.096030;1.096010;1.096020;0
20191002 195500;1.096030;1.096040;1.096000;1.096030;0
20191002 195600;1.096030;1.096050;1.096030;1.096050;0
20191002 195700;1.096060;1.096060;1.096050;1.096050;0
20191002 195800;1.096030;1.096040;1.096030;1.096040;0
20191002 195900;1.096040;1.096050;1.096040;1.096050;0
20191002 200000;1.096040;1.096050;1.095970;1.096050;0
20191002 200100;1.096040;1.096350;1.096040;1.096340;0
20191002 200200;1.096340;1.096390;1.096310;1.096340;0
20191002 200300;1.096340;1.096380;1.096290;1.096350;0
20191002 200400;1.096320;1.096340;1.096280;1.096340;0
20191002 200500;1.096340;1.096480;1.096340;1.096460;0
20191002 200600;1.096460;1.096460;1.096390;1.096460;0
20191002 200700;1.096460;1.096470;1.096430;1.096430;0
20191002 200800;1.096440;1.096460;1.096440;1.096450;0
20191002 200900;1.096440;1.096450;1.096340;1.096360;0
20191002 201000;1.096340;1.096390;1.096320;1.096340;0
20191002 201100;1.096340;1.096340;1.096300;1.096300;0
20191002 201200;1.096300;1.096340;1.096280;1.096310;0
20191002 201300;1.096300;1.096300;1.096220;1.096230;0
20191002 201400;1.096240;1.096280;1.096190;1.096280;0
20191002 201500;1.096280;1.096380;1.096250;1.096360;0
20191002 201600;1.096360;1.096390;1.096320;1.096380;0
20191002 201700;1.096380;1.096430;1.096380;1.096390;0
20191002 201800;1.096390;1.096390;1.096380;1.096380;0
20191002 201900;1.096370;1.096420;1.096370;1.096410;0
20191002 202000;1.096410;1.096490;1.096380;1.096390;0
20191002 202100;1.096380;1.096420;1.096370;1.096390;0
20191002 202200;1.096400;1.096440;1.096380;1.096390;0
20191002 202300;1.096390;1.096420;1.096380;1.096390;0
20191002 202400;1.096370;1.096390;1.096330;1.096380;0
20191002 202500;1.096380;1.096390;1.096320;1.096340;0
20191002 202600;1.096340;1.096350;1.096260;1.096270;0
20191002 202700;1.096260;1.096300;1.096230;1.096240;0
20191002 202800;1.096250;1.096250;1.096150;1.096150;0
20191002 202900;1.096150;1.096170;1.096130;1.096170;0
20191002 203000;1.096160;1.096240;1.096150;1.096160;0
20191002 203100;1.096180;1.096190;1.096120;1.096180;0
20191002 203200;1.096170;1.096170;1.096120;1.096160;0
20191002 203300;1.096170;1.096170;1.096110;1.096110;0
20191002 203400;1.096120;1.096140;1.096090;1.096120;0
20191002 203500;1.096130;1.096140;1.096120;1.096130;0
20191002 203600;1.096130;1.096150;1.096120;1.096150;0
20191002 203700;1.096140;1.096140;1.096120;1.096130;0
20191002 203800;1.096120;1.096130;1.096060;1.096060;0
20191002 203900;1.096060;1.096160;1.096060;1.096080;0
20191002 204000;1.096070;1.096070;1.095960;1.095970;0
20191002 204100;1.095980;1.096030;1.095930;1.096000;0
20191002 204200;1.096020;1.096110;1.095970;1.096080;0
20191002 204300;1.096080;1.096140;1.096080;1.096110;0
20191002 204400;1.096090;1.096140;1.096060;1.096130;0
20191002 204500;1.096140;1.096160;1.096090;1.096130;0
20191002 204600;1.096130;1.096180;1.096130;1.096180;0
20191002 204700;1.096180;1.096180;1.096120;1.096120;0
20191002 204800;1.096120;1.096150;1.096120;1.096130;0
20191002 204900;1.096130;1.096140;1.096130;1.096130;0
20191002 205000;1.096130;1.096180;1.096130;1.096130;0
20191002 205100;1.096140;1.096180;1.096140;1.096160;0
20191002 205200;1.096160;1.096190;1.096130;1.096140;0
20191002 205300;1.096130;1.096140;1.096100;1.096120;0
20191002 205400;1.096130;1.096130;1.095930;1.095930;0
20191002 205500;1.095940;1.095970;1.095890;1.095950;0
20191002 205600;1.095950;1.095990;1.095930;1.095990;0
20191002 205700;1.095990;1.096030;1.095980;1.095990;0
20191002 205800;1.096000;1.096030;1.095990;1.096020;0
20191002 205900;1.096000;1.096040;1.096000;1.096030;0
20191002 210000;1.096050;1.096080;1.096030;1.096030;0
20191002 210100;1.096030;1.096080;1.096030;1.096060;0
20191002 210200;1.096070;1.096080;1.096020;1.096020;0
20191002 210300;1.096020;1.096040;1.095940;1.095940;0
20191002 210400;1.095960;1.096040;1.095960;1.096030;0
20191002 210500;1.096030;1.096060;1.096010;1.096050;0
20191002 210600;1.096050;1.096090;1.096020;1.096020;0
20191002 210700;1.096030;1.096040;1.095980;1.095980;0
20191002 210800;1.095980;1.096030;1.095980;1.096010;0
20191002 210900;1.095990;1.096030;1.095970;1.095980;0
20191002 211000;1.095980;1.096060;1.095980;1.096060;0
20191002 211100;1.096060;1.096110;1.096060;1.096090;0
20191002 211200;1.096080;1.096080;1.096040;1.096060;0
20191002 211300;1.096060;1.096130;1.096050;1.096120;0
20191002 211400;1.096120;1.096140;1.096090;1.096140;0
20191002 211500;1.096140;1.096160;1.096090;1.096090;0
20191002 211600;1.096070;1.096150;1.096070;1.096140;0
20191002 211700;1.096130;1.096140;1.096130;1.096130;0
20191002 211800;1.096130;1.096130;1.096060;1.096070;0
20191002 211900;1.096080;1.096110;1.096080;1.096100;0
20191002 212000;1.096100;1.096140;1.096080;1.096130;0
20191002 212100;1.096140;1.096140;1.096020;1.096130;0
20191002 212200;1.096130;1.096150;1.096090;1.096150;0
20191002 212300;1.096140;1.096140;1.096060;1.096100;0
20191002 212400;1.096100;1.096150;1.096100;1.096110;0
20191002 212500;1.096110;1.096110;1.096060;1.096100;0
20191002 212600;1.096090;1.096110;1.096000;1.096000;0
20191002 212700;1.096010;1.096010;1.095990;1.095990;0
20191002 212800;1.095990;1.096000;1.095940;1.095940;0
20191002 212900;1.095930;1.095940;1.095900;1.095900;0
20191002 213000;1.095910;1.095990;1.095900;1.095970;0
20191002 213100;1.095970;1.095990;1.095940;1.095960;0
20191002 213200;1.095950;1.095990;1.095900;1.095980;0
20191002 213300;1.095960;1.096020;1.095940;1.095990;0
20191002 213400;1.095980;1.096000;1.095960;1.095980;0
20191002 213500;1.095980;1.096000;1.095980;1.095990;0
20191002 213600;1.096000;1.096000;1.095940;1.095950;0
20191002 213700;1.095960;1.095980;1.095950;1.095960;0
20191002 213800;1.095950;1.095950;1.095940;1.095950;0
20191002 213900;1.095930;1.095990;1.095930;1.095980;0
20191002 214000;1.095980;1.096070;1.095980;1.096070;0
20191002 214100;1.096070;1.096130;1.096060;1.096110;0
20191002 214200;1.096110;1.096130;1.096100;1.096130;0
20191002 214300;1.096130;1.096150;1.096100;1.096100;0
20191002 214400;1.096100;1.096130;1.096060;1.096100;0
20191002 214500;1.096100;1.096110;1.096060;1.096060;0
20191002 214600;1.096080;1.096080;1.096080;1.096080;0
20191002 214700;1.096080;1.096080;1.096060;1.096060;0
20191002 214800;1.096070;1.096110;1.096070;1.096100;0
20191002 214900;1.096110;1.096110;1.096060;1.096060;0
20191002 215000;1.096060;1.096090;1.096050;1.096080;0
20191002 215100;1.096080;1.096110;1.096070;1.096070;0
20191002 215200;1.096060;1.096100;1.096060;1.096100;0
20191002 215300;1.096100;1.096120;1.096090;1.096100;0
20191002 215400;1.096100;1.096130;1.096070;1.096110;0
20191002 215500;1.096130;1.096150;1.096050;1.096060;0
20191002 215600;1.096050;1.096060;1.096050;1.096060;0
20191002 215700;1.096070;1.096070;1.096050;1.096060;0
20191002 215800;1.096040;1.096040;1.095950;1.096000;0
20191002 215900;1.095990;1.096010;1.095970;1.095980;0
20191002 220000;1.095990;1.095990;1.095950;1.095960;0
20191002 220100;1.095960;1.095990;1.095910;1.095980;0
20191002 220200;1.095970;1.095990;1.095940;1.095970;0
20191002 220300;1.095980;1.096010;1.095950;1.095990;0
20191002 220400;1.096000;1.096010;1.095960;1.095990;0
20191002 220500;1.095990;1.096000;1.095970;1.095990;0
20191002 220600;1.096000;1.096040;1.096000;1.096010;0
20191002 220700;1.096010;1.096020;1.095980;1.095980;0
20191002 220800;1.095980;1.095990;1.095950;1.095950;0
20191002 220900;1.095970;1.095980;1.095940;1.095940;0
20191002 221000;1.095940;1.095940;1.095870;1.095890;0
20191002 221100;1.095890;1.095900;1.095870;1.095890;0
20191002 221200;1.095890;1.095910;1.095880;1.095890;0
20191002 221300;1.095890;1.095920;1.095880;1.095880;0
20191002 221400;1.095880;1.095890;1.095860;1.095860;0
20191002 221500;1.095860;1.095860;1.095780;1.095780;0
20191002 221600;1.095780;1.095820;1.095780;1.095800;0
20191002 221700;1.095790;1.095800;1.095790;1.095790;0
20191002 221800;1.095790;1.095890;1.095790;1.095850;0
20191002 221900;1.095870;1.095870;1.095830;1.095840;0
20191002 222000;1.095830;1.095850;1.095830;1.095840;0
20191002 222100;1.095840;1.095840;1.095830;1.095840;0
20191002 222200;1.095840;1.095850;1.095830;1.095830;0
20191002 222300;1.095830;1.095840;1.095830;1.095830;0
20191002 222400;1.095830;1.095840;1.095790;1.095790;0
20191002 222500;1.095790;1.095790;1.095780;1.095790;0
20191002 222600;1.095800;1.095850;1.095790;1.095840;0
20191002 222700;1.095850;1.095860;1.095830;1.095840;0
20191002 222800;1.095850;1.095860;1.095840;1.095850;0
20191002 222900;1.095850;1.095860;1.095830;1.095830;0
20191002 223000;1.095840;1.095850;1.095830;1.095830;0
20191002 223100;1.095840;1.095840;1.095830;1.095830;0
20191002 223200;1.095830;1.095840;1.095830;1.095840;0
20191002 223300;1.095830;1.095850;1.095830;1.095840;0
20191002 223400;1.095850;1.095850;1.095840;1.095840;0
20191002 223500;1.095850;1.095850;1.095830;1.095830;0
20191002 223600;1.095840;1.095880;1.095830;1.095840;0
20191002 223700;1.095840;1.095870;1.095830;1.095830;0
20191002 223800;1.095840;1.095850;1.095830;1.095840;0
20191002 223900;1.095830;1.095840;1.095740;1.095740;0
20191002 224000;1.095740;1.095780;1.095740;1.095760;0
20191002 224100;1.095750;1.095750;1.095560;1.095590;0
20191002 224200;1.095600;1.095660;1.095600;1.095640;0
20191002 224300;1.095620;1.095630;1.095570;1.095610;0
20191002 224400;1.095620;1.095700;1.095610;1.095680;0
20191002 224500;1.095690;1.095740;1.095680;1.095720;0
20191002 224600;1.095730;1.095750;1.095680;1.095730;0
20191002 224700;1.095740;1.095740;1.095730;1.095730;0
20191002 224800;1.095730;1.095790;1.095730;1.095790;0
20191002 224900;1.095780;1.095800;1.095780;1.095800;0
20191002 225000;1.095790;1.095820;1.095790;1.095800;0
20191002 225100;1.095790;1.095820;1.095750;1.095750;0
20191002 225200;1.095760;1.095780;1.095750;1.095770;0
20191002 225300;1.095770;1.095780;1.095760;1.095760;0
20191002 225400;1.095760;1.095800;1.095760;1.095800;0
20191002 225500;1.095780;1.095830;1.095770;1.095820;0
20191002 225600;1.095810;1.095810;1.095760;1.095770;0
20191002 225700;1.095770;1.095810;1.095770;1.095810;0
20191002 225800;1.095810;1.095850;1.095790;1.095820;0
20191002 225900;1.095830;1.095860;1.095750;1.095790;0
20191002 230000;1.095790;1.095810;1.095750;1.095800;0
20191002 230100;1.095800;1.095850;1.095800;1.095830;0
20191002 230200;1.095820;1.095830;1.095800;1.095810;0
20191002 230300;1.095800;1.095830;1.095780;1.095830;0
20191002 230400;1.095830;1.095850;1.095830;1.095850;0
20191002 230500;1.095840;1.095850;1.095830;1.095850;0
20191002 230600;1.095850;1.095860;1.095850;1.095850;0
20191002 230700;1.095850;1.095890;1.095840;1.095850;0
20191002 230800;1.095850;1.095900;1.095850;1.095890;0
20191002 230900;1.095880;1.095890;1.095840;1.095840;0
20191002 231000;1.095840;1.095870;1.095840;1.095860;0
20191002 231100;1.095870;1.095900;1.095860;1.095890;0
20191002 231200;1.095890;1.095890;1.095860;1.095880;0
20191002 231300;1.095880;1.095880;1.095850;1.095850;0
20191002 231400;1.095850;1.095860;1.095850;1.095850;0
20191002 231500;1.095850;1.095920;1.095850;1.095910;0
20191002 231600;1.095920;1.095920;1.095910;1.095920;0
20191002 231700;1.095910;1.095990;1.095910;1.095990;0
20191002 231800;1.095980;1.095980;1.095940;1.095960;0
20191002 231900;1.095940;1.095950;1.095940;1.095950;0
20191002 232000;1.095960;1.095970;1.095940;1.095940;0
20191002 232100;1.095930;1.095930;1.095830;1.095900;0
20191002 232200;1.095910;1.095910;1.095880;1.095890;0
20191002 232300;1.095890;1.095900;1.095880;1.095890;0
20191002 232400;1.095880;1.095900;1.095860;1.095890;0
20191002 232500;1.095890;1.095890;1.095840;1.095850;0
20191002 232600;1.095840;1.095850;1.095790;1.095810;0
20191002 232700;1.095800;1.095810;1.095790;1.095790;0
20191002 232800;1.095800;1.095890;1.095790;1.095870;0
20191002 232900;1.095860;1.095890;1.095850;1.095880;0
20191002 233000;1.095880;1.095880;1.095850;1.095850;0
20191002 233100;1.095850;1.095860;1.095800;1.095840;0
20191002 233200;1.095830;1.095880;1.095830;1.095860;0
20191002 233300;1.095850;1.095850;1.095800;1.095820;0
20191002 233400;1.095820;1.095840;1.095780;1.095800;0
20191002 233500;1.095790;1.095840;1.095790;1.095840;0
20191002 233600;1.095840;1.095850;1.095760;1.095780;0
20191002 233700;1.095760;1.095770;1.095740;1.095750;0
20191002 233800;1.095740;1.095770;1.095690;1.095700;0
20191002 233900;1.095700;1.095710;1.095670;1.095690;0
20191002 234000;1.095680;1.095690;1.095650;1.095660;0
20191002 234100;1.095670;1.095700;1.095660;1.095690;0
20191002 234200;1.095700;1.095700;1.095690;1.095690;0
20191002 234300;1.095690;1.095690;1.095660;1.095670;0
20191002 234400;1.095670;1.095700;1.095650;1.095680;0
20191002 234500;1.095700;1.095700;1.095630;1.095640;0
20191002 234600;1.095640;1.095640;1.095530;1.095530;0
20191002 234700;1.095530;1.095540;1.095520;1.095530;0
20191002 234800;1.095540;1.095560;1.095530;1.095530;0
20191002 234900;1.095540;1.095600;1.095530;1.095590;0
20191002 235000;1.095590;1.095590;1.095570;1.095580;0
20191002 235100;1.095580;1.095590;1.095570;1.095590;0
20191002 235200;1.095590;1.095670;1.095580;1.095670;0
20191002 235300;1.095670;1.095690;1.095650;1.095690;0
20191002 235400;1.095690;1.095730;1.095640;1.095650;0
20191002 235500;1.095660;1.095680;1.095650;1.095670;0
20191002 235600;1.095670;1.095680;1.095640;1.095660;0
20191002 235700;1.095660;1.095680;1.095640;1.095640;0
20191002 235800;1.095650;1.095680;1.095600;1.095650;0
20191002 235900;1.095670;1.095680;1.095650;1.095650;0
